Timesteps  Total_Iterations  Iterations  Convergence  
1404  2787  1  1  
1405  2789  2  1  
1406  2790  1  1  
1407  2792  2  1  
1408  2793  1  1  
1409  2795  2  1  
1410  2796  1  1  
1411  2798  2  1  
1412  2799  1  1  
1413  2801  2  1  
1414  2803  2  1  
1415  2804  1  1  
1416  2806  2  1  
1417  2807  1  1  
1418  2809  2  1  
1419  2811  2  1  
1420  2812  1  1  
1421  2814  2  1  
1422  2815  1  1  
1423  2817  2  1  
1424  2818  1  1  
1425  2820  2  1  
1426  2822  2  1  
1427  2823  1  1  
1428  2825  2  1  
1429  2827  2  1  
1430  2828  1  1  
1431  2830  2  1  
1432  2832  2  1  
1433  2833  1  1  
1434  2835  2  1  
1435  2836  1  1  
1436  2839  3  1  
1437  2840  1  1  
1438  2843  3  1  
1439  2845  2  1  
1440  2847  2  1  
1441  2848  1  1  
1442  2849  1  1  
1443  2851  2  1  
1444  2852  1  1  
1445  2853  1  1  
1446  2855  2  1  
1447  2856  1  1  
1448  2857  1  1  
1449  2859  2  1  
1450  2861  2  1  
1451  2862  1  1  
1452  2863  1  1  
1453  2866  3  1  
1454  2867  1  1  
1455  2870  3  1  
1456  2873  3  1  
1457  2874  1  1  
1458  2875  1  1  
1459  2878  3  1  
1460  2881  3  1  
1461  2882  1  1  
1462  2883  1  1  
1463  2886  3  1  
1464  2887  1  1  
1465  2890  3  1  
1466  2893  3  1  
1467  2894  1  1  
1468  2895  1  1  
1469  2898  3  1  
1470  2901  3  1  
1471  2902  1  1  
1472  2903  1  1  
1473  2906  3  1  
1474  2907  1  1  
1475  2910  3  1  
1476  2913  3  1  
1477  2914  1  1  
1478  2915  1  1  
1479  2918  3  1  
1480  2921  3  1  
1481  2922  1  1  
1482  2923  1  1  
1483  2926  3  1  
1484  2928  2  1  
1485  2930  2  1  
1486  2931  1  1  
1487  2932  1  1  
1488  2933  1  1  
1489  2935  2  1  
1490  2936  1  1  
1491  2937  1  1  
1492  2939  2  1  
1493  2940  1  1  
1494  2941  1  1  
1495  2944  3  1  
1496  2947  3  1  
1497  2948  1  1  
1498  2949  1  1  
1499  2952  3  1  
1500  2954  2  1  
1501  2956  2  1  
1502  2957  1  1  
1503  2958  1  1  
1504  2959  1  1  
1505  2961  2  1  
1506  2962  1  1  
1507  2963  1  1  
1508  2964  1  1  
1509  2966  2  1  
1510  2967  1  1  
1511  2968  1  1  
1512  2970  2  1  
1513  2972  2  1  
1514  2973  1  1  
1515  2974  1  1  
1516  2977  3  1  
1517  2978  1  1  
1518  2981  3  1  
1519  2984  3  1  
1520  2985  1  1  
1521  2986  1  1  
1522  2989  3  1  
1523  2990  1  1  
1524  2993  3  1  
1525  2996  3  1  
1526  2997  1  1  
1527  2998  1  1  
1528  3001  3  1  
1529  3004  3  1  
1530  3005  1  1  
1531  3006  1  1  
1532  3009  3  1  
1533  3012  3  1  
1534  3013  1  1  
1535  3014  1  1  
1536  3017  3  1  
1537  3018  1  1  
1538  3021  3  1  
1539  3024  3  1  
1540  3025  1  1  
1541  3026  1  1  
1542  3029  3  1  
1543  3032  3  1  
1544  3033  1  1  
1545  3034  1  1  
1546  3037  3  1  
1547  3040  3  1  
1548  3041  1  1  
1549  3042  1  1  
1550  3045  3  1  
1551  3046  1  1  
1552  3049  3  1  
1553  3050  1  1  
1554  3053  3  1  
1555  3056  3  1  
1556  3057  1  1  
1557  3058  1  1  
1558  3061  3  1  
1559  3064  3  1  
1560  3067  3  1  
1561  3068  1  1  
1562  3069  1  1  
1563  3072  3  1  
1564  3075  3  1  
1565  3076  1  1  
1566  3077  1  1  
1567  3080  3  1  
1568  3083  3  1  
1569  3084  1  1  
1570  3085  1  1  
1571  3088  3  1  
1572  3091  3  1  
1573  3092  1  1  
1574  3093  1  1  
1575  3096  3  1  
1576  3097  1  1  
1577  3100  3  1  
1578  3103  3  1  
1579  3104  1  1  
1580  3105  1  1  
1581  3108  3  1  
1582  3111  3  1  
1583  3112  1  1  
1584  3113  1  1  
1585  3116  3  1  
1586  3119  3  1  
1587  3120  1  1  
1588  3121  1  1  
1589  3124  3  1  
1590  3125  1  1  
1591  3128  3  1  
1592  3131  3  1  
1593  3132  1  1  
1594  3133  1  1  
1595  3136  3  1  
1596  3139  3  1  
1597  3140  1  1  
1598  3141  1  1  
1599  3144  3  1  
1600  3145  1  1  
1601  3148  3  1  
1602  3151  3  1  
1603  3152  1  1  
1604  3153  1  1  
1605  3156  3  1  
1606  3159  3  1  
1607  3160  1  1  
1608  3161  1  1  
1609  3164  3  1  
1610  3167  3  1  
1611  3168  1  1  
1612  3169  1  1  
1613  3172  3  1  
1614  3173  1  1  
1615  3176  3  1  
1616  3179  3  1  
1617  3180  1  1  
1618  3181  1  1  
1619  3184  3  1  
1620  3187  3  1  
1621  3188  1  1  
1622  3189  1  1  
1623  3192  3  1  
1624  3195  3  1  
1625  3196  1  1  
1626  3197  1  1  
1627  3200  3  1  
1628  3201  1  1  
1629  3204  3  1  
1630  3207  3  1  
1631  3208  1  1  
1632  3209  1  1  
1633  3212  3  1  
1634  3215  3  1  
1635  3216  1  1  
1636  3217  1  1  
1637  3220  3  1  
1638  3223  3  1  
1639  3224  1  1  
1640  3225  1  1  
1641  3228  3  1  
1642  3230  2  1  
1643  3232  2  1  
1644  3233  1  1  
1645  3234  1  1  
1646  3235  1  1  
1647  3237  2  1  
1648  3238  1  1  
1649  3239  1  1  
1650  3240  1  1  
1651  3242  2  1  
1652  3243  1  1  
1653  3244  1  1  
1654  3247  3  1  
1655  3250  3  1  
1656  3251  1  1  
1657  3253  2  1  
1658  3255  2  1  
1659  3256  1  1  
1660  3257  1  1  
1661  3259  2  1  
1662  3261  2  1  
1663  3262  1  1  
1664  3263  1  1  
1665  3265  2  1  
1666  3267  2  1  
1667  3268  1  1  
1668  3269  1  1  
1669  3271  2  1  
1670  3273  2  1  
1671  3274  1  1  
1672  3275  1  1  
1673  3278  3  1  
1674  3279  1  1  
1675  3282  3  1  
1676  3285  3  1  
1677  3286  1  1  
1678  3287  1  1  
1679  3290  3  1  
1680  3293  3  1  
1681  3294  1  1  
1682  3295  1  1  
1683  3298  3  1  
1684  3299  1  1  
1685  3302  3  1  
1686  3305  3  1  
1687  3306  1  1  
1688  3307  1  1  
1689  3310  3  1  
1690  3313  3  1  
1691  3314  1  1  
1692  3315  1  1  
1693  3318  3  1  
1694  3321  3  1  
1695  3322  1  1  
1696  3323  1  1  
1697  3326  3  1  
1698  3327  1  1  
1699  3330  3  1  
1700  3333  3  1  
1701  3334  1  1  
1702  3335  1  1  
1703  3338  3  1  
1704  3341  3  1  
1705  3342  1  1  
1706  3343  1  1  
1707  3346  3  1  
1708  3349  3  1  
1709  3350  1  1  
1710  3351  1  1  
1711  3354  3  1  
1712  3355  1  1  
1713  3358  3  1  
1714  3361  3  1  
1715  3362  1  1  
1716  3363  1  1  
1717  3366  3  1  
1718  3369  3  1  
1719  3370  1  1  
1720  3371  1  1  
1721  3374  3  1  
1722  3377  3  1  
1723  3378  1  1  
1724  3379  1  1  
1725  3382  3  1  
1726  3383  1  1  
1727  3386  3  1  
1728  3389  3  1  
1729  3390  1  1  
1730  3391  1  1  
1731  3394  3  1  
1732  3397  3  1  
1733  3398  1  1  
1734  3399  1  1  
1735  3402  3  1  
1736  3405  3  1  
1737  3406  1  1  
1738  3407  1  1  
1739  3410  3  1  
1740  3413  3  1  
1741  3414  1  1  
1742  3415  1  1  
1743  3418  3  1  
1744  3419  1  1  
1745  3422  3  1  
1746  3425  3  1  
1747  3426  1  1  
1748  3427  1  1  
1749  3430  3  1  
1750  3433  3  1  
1751  3434  1  1  
1752  3435  1  1  
1753  3438  3  1  
1754  3441  3  1  
1755  3442  1  1  
1756  3443  1  1  
1757  3446  3  1  
1758  3447  1  1  
1759  3450  3  1  
1760  3453  3  1  
1761  3454  1  1  
1762  3455  1  1  
1763  3458  3  1  
1764  3461  3  1  
1765  3462  1  1  
1766  3463  1  1  
1767  3466  3  1  
1768  3469  3  1  
1769  3470  1  1  
1770  3471  1  1  
1771  3474  3  1  
1772  3475  1  1  
1773  3478  3  1  
1774  3481  3  1  
1775  3482  1  1  
1776  3483  1  1  
1777  3486  3  1  
1778  3489  3  1  
1779  3490  1  1  
1780  3491  1  1  
1781  3494  3  1  
1782  3497  3  1  
1783  3498  1  1  
1784  3499  1  1  
1785  3502  3  1  
1786  3503  1  1  
1787  3506  3  1  
1788  3509  3  1  
1789  3510  1  1  
1790  3511  1  1  
1791  3514  3  1  
1792  3517  3  1  
1793  3518  1  1  
1794  3519  1  1  
1795  3522  3  1  
1796  3525  3  1  
1797  3526  1  1  
1798  3527  1  1  
1799  3530  3  1  
1800  3532  2  1  
1801  3534  2  1  
1802  3535  1  1  
1803  3536  1  1  
1804  3537  1  1  
1805  3539  2  1  
1806  3540  1  1  
1807  3541  1  1  
1808  3543  2  1  
1809  3544  1  1  
1810  3546  2  1  
1811  3549  3  1  
1812  3552  3  1  
1813  3553  1  1  
1814  3556  3  1  
1815  3557  1  1  
1816  3560  3  1  
1817  3563  3  1  
1818  3564  1  1  
1819  3566  2  1  
1820  3568  2  1  
1821  3569  1  1  
1822  3570  1  1  
1823  3572  2  1  
1824  3574  2  1  
1825  3575  1  1  
1826  3576  1  1  
1827  3578  2  1  
1828  3579  1  1  
1829  3580  1  1  
1830  3583  3  1  
1831  3584  1  1  
1832  3587  3  1  
1833  3590  3  1  
1834  3591  1  1  
1835  3592  1  1  
1836  3595  3  1  
1837  3597  2  1  
1838  3599  2  1  
1839  3600  1  1  
1840  3601  1  1  
1841  3603  2  1  
1842  3604  1  1  
1843  3605  1  1  
1844  3607  2  1  
1845  3608  1  1  
1846  3609  1  1  
1847  3612  3  1  
1848  3613  1  1  
1849  3616  3  1  
1850  3619  3  1  
1851  3620  1  1  
1852  3622  2  1  
1853  3624  2  1  
1854  3625  1  1  
1855  3626  1  1  
1856  3628  2  1  
1857  3630  2  1  
1858  3631  1  1  
1859  3632  1  1  
1860  3634  2  1  
1861  3636  2  1  
1862  3637  1  1  
1863  3638  1  1  
1864  3640  2  1  
1865  3641  1  1  
1866  3642  1  1  
1867  3645  3  1  
1868  3648  3  1  
1869  3649  1  1  
1870  3650  1  1  
1871  3653  3  1  
1872  3656  3  1  
1873  3657  1  1  
1874  3658  1  1  
1875  3661  3  1  
1876  3662  1  1  
1877  3665  3  1  
1878  3668  3  1  
1879  3669  1  1  
1880  3670  1  1  
1881  3673  3  1  
1882  3676  3  1  
1883  3677  1  1  
1884  3678  1  1  
1885  3681  3  1  
1886  3682  1  1  
1887  3685  3  1  
1888  3688  3  1  
1889  3689  1  1  
1890  3690  1  1  
1891  3693  3  1  
1892  3696  3  1  
1893  3697  1  1  
1894  3698  1  1  
1895  3701  3  1  
1896  3703  2  1  
1897  3705  2  1  
1898  3706  1  1  
1899  3707  1  1  
1900  3709  2  1  
1901  3710  1  1  
1902  3711  1  1  
1903  3713  2  1  
1904  3714  1  1  
1905  3715  1  1  
1906  3718  3  1  
1907  3719  1  1  
1908  3722  3  1  
1909  3725  3  1  
1910  3726  1  1  
1911  3727  1  1  
1912  3730  3  1  
1913  3733  3  1  
1914  3734  1  1  
1915  3735  1  1  
1916  3738  3  1  
1917  3741  3  1  
1918  3742  1  1  
1919  3743  1  1  
1920  3746  3  1  
1921  3747  1  1  
1922  3750  3  1  
1923  3753  3  1  
1924  3754  1  1  
1925  3755  1  1  
1926  3758  3  1  
1927  3761  3  1  
1928  3762  1  1  
1929  3763  1  1  
1930  3766  3  1  
1931  3769  3  1  
1932  3770  1  1  
1933  3771  1  1  
1934  3774  3  1  
1935  3775  1  1  
1936  3778  3  1  
1937  3781  3  1  
1938  3782  1  1  
1939  3783  1  1  
1940  3786  3  1  
1941  3789  3  1  
1942  3790  1  1  
1943  3791  1  1  
1944  3794  3  1  
1945  3796  2  1  
1946  3798  2  1  
1947  3799  1  1  
1948  3800  1  1  
1949  3802  2  1  
1950  3803  1  1  
1951  3804  1  1  
1952  3806  2  1  
1953  3807  1  1  
1954  3808  1  1  
1955  3811  3  1  
1956  3812  1  1  
1957  3815  3  1  
1958  3818  3  1  
1959  3819  1  1  
1960  3820  1  1  
1961  3823  3  1  
1962  3824  1  1  
1963  3827  3  1  
1964  3830  3  1  
1965  3831  1  1  
1966  3832  1  1  
1967  3835  3  1  
1968  3838  3  1  
1969  3839  1  1  
1970  3840  1  1  
1971  3843  3  1  
1972  3844  1  1  
1973  3847  3  1  
1974  3850  3  1  
1975  3851  1  1  
1976  3852  1  1  
1977  3855  3  1  
1978  3858  3  1  
1979  3859  1  1  
1980  3860  1  1  
1981  3863  3  1  
1982  3864  1  1  
1983  3867  3  1  
1984  3870  3  1  
1985  3871  1  1  
1986  3872  1  1  
1987  3875  3  1  
1988  3878  3  1  
1989  3879  1  1  
1990  3880  1  1  
1991  3883  3  1  
1992  3886  3  1  
1993  3887  1  1  
1994  3888  1  1  
1995  3891  3  1  
1996  3892  1  1  
1997  3895  3  1  
1998  3898  3  1  
1999  3899  1  1  
2000  3900  1  1  
2001  3903  3  1  
2002  3906  3  1  
2003  3907  1  1  
2004  3908  1  1  
2005  3911  3  1  
2006  3914  3  1  
2007  3915  1  1  
2008  3916  1  1  
2009  3919  3  1  
2010  3920  1  1  
2011  3923  3  1  
2012  3926  3  1  
2013  3927  1  1  
2014  3928  1  1  
2015  3931  3  1  
2016  3934  3  1  
2017  3935  1  1  
2018  3936  1  1  
2019  3939  3  1  
2020  3941  2  1  
2021  3943  2  1  
2022  3944  1  1  
2023  3945  1  1  
2024  3947  2  1  
2025  3948  1  1  
2026  3949  1  1  
2027  3950  1  1  
2028  3952  2  1  
2029  3953  1  1  
2030  3954  1  1  
2031  3957  3  1  
2032  3960  3  1  
2033  3961  1  1  
2034  3963  2  1  
2035  3965  2  1  
2036  3966  1  1  
2037  3967  1  1  
2038  3970  3  1  
2039  3971  1  1  
2040  3974  3  1  
2041  3975  1  1  
2042  3978  3  1  
2043  3981  3  1  
2044  3982  1  1  
2045  3983  1  1  
2046  3986  3  1  
2047  3987  1  1  
2048  3990  3  1  
2049  3993  3  1  
2050  3994  1  1  
2051  3995  1  1  
2052  3998  3  1  
2053  4001  3  1  
2054  4002  1  1  
2055  4003  1  1  
2056  4006  3  1  
2057  4007  1  1  
2058  4010  3  1  
2059  4013  3  1  
2060  4014  1  1  
2061  4015  1  1  
2062  4018  3  1  
2063  4021  3  1  
2064  4022  1  1  
2065  4023  1  1  
2066  4026  3  1  
2067  4028  2  1  
2068  4030  2  1  
2069  4031  1  1  
2070  4032  1  1  
2071  4033  1  1  
2072  4035  2  1  
2073  4036  1  1  
2074  4037  1  1  
2075  4039  2  1  
2076  4040  1  1  
2077  4041  1  1  
2078  4044  3  1  
2079  4046  2  1  
2080  4048  2  1  
2081  4049  1  1  
2082  4050  1  1  
2083  4052  2  1  
2084  4053  1  1  
2085  4054  1  1  
2086  4056  2  1  
2087  4057  1  1  
2088  4058  1  1  
2089  4061  3  1  
2090  4063  2  1  
2091  4065  2  1  
2092  4066  1  1  
2093  4067  1  1  
2094  4069  2  1  
2095  4070  1  1  
2096  4071  1  1  
2097  4074  3  1  
2098  4077  3  1  
2099  4078  1  1  
2100  4079  1  1  
2101  4082  3  1  
2102  4085  3  1  
2103  4086  1  1  
2104  4087  1  1  
2105  4090  3  1  
2106  4091  1  1  
2107  4094  3  1  
2108  4097  3  1  
2109  4098  1  1  
2110  4099  1  1  
2111  4102  3  1  
2112  4105  3  1  
2113  4106  1  1  
2114  4107  1  1  
2115  4110  3  1  
2116  4111  1  1  
2117  4114  3  1  
2118  4117  3  1  
2119  4118  1  1  
2120  4119  1  1  
2121  4122  3  1  
2122  4125  3  1  
2123  4126  1  1  
2124  4127  1  1  
2125  4130  3  1  
2126  4133  3  1  
2127  4134  1  1  
2128  4135  1  1  
2129  4138  3  1  
2130  4139  1  1  
2131  4142  3  1  
2132  4145  3  1  
2133  4146  1  1  
2134  4147  1  1  
2135  4150  3  1  
2136  4153  3  1  
2137  4154  1  1  
2138  4155  1  1  
2139  4158  3  1  
2140  4161  3  1  
2141  4162  1  1  
2142  4163  1  1  
2143  4166  3  1  
2144  4167  1  1  
2145  4170  3  1  
2146  4173  3  1  
2147  4174  1  1  
2148  4175  1  1  
2149  4178  3  1  
2150  4181  3  1  
2151  4182  1  1  
2152  4183  1  1  
2153  4186  3  1  
2154  4189  3  1  
2155  4190  1  1  
2156  4191  1  1  
2157  4194  3  1  
2158  4196  2  1  
2159  4198  2  1  
2160  4199  1  1  
2161  4200  1  1  
2162  4201  1  1  
2163  4203  2  1  
2164  4204  1  1  
2165  4205  1  1  
2166  4206  1  1  
2167  4208  2  1  
2168  4209  1  1  
2169  4210  1  1  
2170  4214  4  1  
2171  4216  2  1  
2172  4218  2  1  
2173  4219  1  1  
2174  4220  1  1  
2175  4223  3  1  
2176  4224  1  1  
2177  4227  3  1  
2178  4230  3  1  
2179  4231  1  1  
2180  4232  1  1  
2181  4235  3  1  
2182  4237  2  1  
2183  4239  2  1  
2184  4240  1  1  
2185  4241  1  1  
2186  4242  1  1  
2187  4244  2  1  
2188  4245  1  1  
2189  4246  1  1  
2190  4248  2  1  
2191  4249  1  1  
2192  4250  1  1  
2193  4253  3  1  
2194  4254  1  1  
2195  4257  3  1  
2196  4260  3  1  
2197  4261  1  1  
2198  4262  1  1  
2199  4265  3  1  
2200  4268  3  1  
2201  4269  1  1  
2202  4270  1  1  
2203  4273  3  1  
2204  4274  1  1  
2205  4277  3  1  
2206  4280  3  1  
2207  4281  1  1  
2208  4282  1  1  
2209  4285  3  1  
2210  4287  2  1  
2211  4289  2  1  
2212  4290  1  1  
2213  4291  1  1  
2214  4292  1  1  
2215  4294  2  1  
2216  4295  1  1  
2217  4296  1  1  
2218  4297  1  1  
2219  4299  2  1  
2220  4300  1  1  
2221  4301  1  1  
2222  4304  3  1  
2223  4305  1  1  
2224  4308  3  1  
2225  4310  2  1  
2226  4312  2  1  
2227  4313  1  1  
2228  4314  1  1  
2229  4315  1  1  
2230  4317  2  1  
2231  4318  1  1  
2232  4319  1  1  
2233  4322  3  1  
2234  4323  1  1  
2235  4326  3  1  
2236  4329  3  1  
2237  4330  1  1  
2238  4331  1  1  
2239  4334  3  1  
2240  4335  1  1  
2241  4338  3  1  
2242  4341  3  1  
2243  4342  1  1  
2244  4343  1  1  
2245  4346  3  1  
2246  4349  3  1  
2247  4350  1  1  
2248  4351  1  1  
2249  4354  3  1  
2250  4357  3  1  
2251  4358  1  1  
2252  4359  1  1  
2253  4362  3  1  
2254  4363  1  1  
2255  4366  3  1  
2256  4369  3  1  
2257  4370  1  1  
2258  4371  1  1  
2259  4374  3  1  
2260  4377  3  1  
2261  4378  1  1  
2262  4379  1  1  
2263  4382  3  1  
2264  4385  3  1  
2265  4386  1  1  
2266  4387  1  1  
2267  4390  3  1  
2268  4391  1  1  
2269  4394  3  1  
2270  4397  3  1  
2271  4398  1  1  
2272  4399  1  1  
2273  4402  3  1  
2274  4405  3  1  
2275  4406  1  1  
2276  4407  1  1  
2277  4410  3  1  
2278  4413  3  1  
2279  4414  1  1  
2280  4415  1  1  
2281  4418  3  1  
2282  4421  3  1  
2283  4422  1  1  
2284  4423  1  1  
2285  4426  3  1  
2286  4427  1  1  
2287  4430  3  1  
2288  4433  3  1  
2289  4434  1  1  
2290  4435  1  1  
2291  4438  3  1  
2292  4441  3  1  
2293  4442  1  1  
2294  4443  1  1  
2295  4446  3  1  
2296  4449  3  1  
2297  4450  1  1  
2298  4451  1  1  
2299  4454  3  1  
2300  4455  1  1  
2301  4458  3  1  
2302  4461  3  1  
2303  4462  1  1  
2304  4463  1  1  
2305  4466  3  1  
2306  4469  3  1  
2307  4470  1  1  
2308  4471  1  1  
2309  4474  3  1  
2310  4477  3  1  
2311  4478  1  1  
2312  4479  1  1  
2313  4482  3  1  
2314  4485  3  1  
2315  4486  1  1  
2316  4487  1  1  
2317  4490  3  1  
2318  4491  1  1  
2319  4494  3  1  
2320  4497  3  1  
2321  4498  1  1  
2322  4499  1  1  
2323  4502  3  1  
2324  4505  3  1  
2325  4506  1  1  
2326  4507  1  1  
2327  4510  3  1  
2328  4513  3  1  
2329  4514  1  1  
2330  4515  1  1  
2331  4518  3  1  
2332  4520  2  1  
2333  4522  2  1  
2334  4523  1  1  
2335  4524  1  1  
2336  4525  1  1  
2337  4527  2  1  
2338  4528  1  1  
2339  4529  1  1  
2340  4530  1  1  
2341  4531  1  1  
2342  4533  2  1  
2343  4534  1  1  
2344  4535  1  1  
2345  4538  3  1  
2346  4541  3  1  
2347  4542  1  1  
2348  4543  1  1  
2349  4546  3  1  
2350  4547  1  1  
2351  4550  3  1  
2352  4553  3  1  
2353  4554  1  1  
2354  4555  1  1  
2355  4558  3  1  
2356  4561  3  1  
2357  4562  1  1  
2358  4563  1  1  
2359  4566  3  1  
2360  4569  3  1  
2361  4570  1  1  
2362  4571  1  1  
2363  4574  3  1  
2364  4577  3  1  
2365  4578  1  1  
2366  4579  1  1  
2367  4582  3  1  
2368  4583  1  1  
2369  4586  3  1  
2370  4589  3  1  
2371  4590  1  1  
2372  4591  1  1  
2373  4594  3  1  
2374  4597  3  1  
2375  4598  1  1  
2376  4599  1  1  
2377  4602  3  1  
2378  4605  3  1  
2379  4606  1  1  
2380  4607  1  1  
2381  4610  3  1  
2382  4611  1  1  
2383  4614  3  1  
2384  4617  3  1  
2385  4618  1  1  
2386  4619  1  1  
2387  4622  3  1  
2388  4625  3  1  
2389  4626  1  1  
2390  4627  1  1  
2391  4630  3  1  
2392  4633  3  1  
2393  4634  1  1  
2394  4635  1  1  
2395  4638  3  1  
2396  4641  3  1  
2397  4642  1  1  
2398  4643  1  1  
2399  4646  3  1  
2400  4647  1  1  
2401  4650  3  1  
2402  4653  3  1  
2403  4654  1  1  
2404  4655  1  1  
2405  4658  3  1  
2406  4661  3  1  
2407  4662  1  1  
2408  4663  1  1  
2409  4666  3  1  
2410  4669  3  1  
2411  4670  1  1  
2412  4671  1  1  
2413  4674  3  1  
2414  4675  1  1  
2415  4678  3  1  
2416  4681  3  1  
2417  4682  1  1  
2418  4683  1  1  
2419  4686  3  1  
2420  4689  3  1  
2421  4690  1  1  
2422  4691  1  1  
2423  4694  3  1  
2424  4697  3  1  
2425  4698  1  1  
2426  4699  1  1  
2427  4702  3  1  
2428  4705  3  1  
2429  4706  1  1  
2430  4707  1  1  
2431  4710  3  1  
2432  4711  1  1  
2433  4714  3  1  
2434  4717  3  1  
2435  4718  1  1  
2436  4719  1  1  
2437  4722  3  1  
2438  4725  3  1  
2439  4726  1  1  
2440  4727  1  1  
2441  4730  3  1  
2442  4733  3  1  
2443  4734  1  1  
2444  4735  1  1  
2445  4738  3  1  
2446  4739  1  1  
2447  4742  3  1  
2448  4745  3  1  
2449  4746  1  1  
2450  4747  1  1  
2451  4750  3  1  
2452  4753  3  1  
2453  4754  1  1  
2454  4755  1  1  
2455  4758  3  1  
2456  4761  3  1  
2457  4762  1  1  
2458  4763  1  1  
2459  4766  3  1  
2460  4769  3  1  
2461  4770  1  1  
2462  4771  1  1  
2463  4774  3  1  
2464  4775  1  1  
2465  4778  3  1  
2466  4781  3  1  
2467  4782  1  1  
2468  4783  1  1  
2469  4786  3  1  
2470  4789  3  1  
2471  4790  1  1  
2472  4791  1  1  
2473  4794  3  1  
2474  4797  3  1  
2475  4798  1  1  
2476  4799  1  1  
2477  4802  3  1  
2478  4804  2  1  
2479  4806  2  1  
2480  4807  1  1  
2481  4808  1  1  
2482  4809  1  1  
2483  4810  1  1  
2484  4811  1  1  
2485  4813  2  1  
2486  4815  2  1  
2487  4816  1  1  
2488  4817  1  1  
2489  4820  3  1  
2490  4823  3  1  
2491  4824  1  1  
2492  4827  3  1  
2493  4828  1  1  
2494  4831  3  1  
2495  4834  3  1  
2496  4835  1  1  
2497  4836  1  1  
2498  4839  3  1  
2499  4842  3  1  
2500  4843  1  1  
2501  4844  1  1  
2502  4847  3  1  
2503  4849  2  1  
2504  4851  2  1  
2505  4852  1  1  
2506  4853  1  1  
2507  4854  1  1  
2508  4855  1  1  
2509  4856  1  1  
2510  4858  2  1  
2511  4859  1  1  
2512  4860  1  1  
2513  4862  2  1  
2514  4864  2  1  
2515  4865  1  1  
2516  4866  1  1  
2517  4869  3  1  
2518  4870  1  1  
2519  4873  3  1  
2520  4876  3  1  
2521  4877  1  1  
2522  4878  1  1  
2523  4881  3  1  
2524  4884  3  1  
2525  4885  1  1  
2526  4886  1  1  
2527  4889  3  1  
2528  4890  1  1  
2529  4893  3  1  
2530  4896  3  1  
2531  4897  1  1  
2532  4898  1  1  
2533  4901  3  1  
2534  4904  3  1  
2535  4905  1  1  
2536  4906  1  1  
2537  4909  3  1  
2538  4910  1  1  
2539  4913  3  1  
2540  4916  3  1  
2541  4917  1  1  
2542  4918  1  1  
2543  4921  3  1  
2544  4924  3  1  
2545  4925  1  1  
2546  4926  1  1  
2547  4929  3  1  
2548  4932  3  1  
2549  4933  1  1  
2550  4934  1  1  
2551  4937  3  1  
2552  4938  1  1  
2553  4941  3  1  
2554  4944  3  1  
2555  4945  1  1  
2556  4946  1  1  
2557  4949  3  1  
2558  4952  3  1  
2559  4953  1  1  
2560  4954  1  1  
2561  4957  3  1  
2562  4960  3  1  
2563  4961  1  1  
2564  4962  1  1  
2565  4965  3  1  
2566  4966  1  1  
2567  4969  3  1  
2568  4972  3  1  
2569  4973  1  1  
2570  4974  1  1  
2571  4977  3  1  
2572  4980  3  1  
2573  4981  1  1  
2574  4982  1  1  
2575  4985  3  1  
2576  4986  1  1  
2577  4989  3  1  
2578  4992  3  1  
2579  4993  1  1  
2580  4994  1  1  
2581  4997  3  1  
2582  5000  3  1  
2583  5001  1  1  
2584  5002  1  1  
2585  5005  3  1  
2586  5006  1  1  
2587  5009  3  1  
2588  5012  3  1  
2589  5013  1  1  
2590  5014  1  1  
2591  5017  3  1  
2592  5020  3  1  
2593  5021  1  1  
2594  5022  1  1  
2595  5025  3  1  
2596  5028  3  1  
2597  5029  1  1  
2598  5030  1  1  
2599  5033  3  1  
2600  5035  2  1  
2601  5037  2  1  
2602  5038  1  1  
2603  5039  1  1  
2604  5040  1  1  
2605  5041  1  1  
2606  5046  5  1  
2607  5047  1  1  
2608  5050  3  1  
2609  5051  1  1  
2610  5054  3  1  
2611  5057  3  1  
2612  5058  1  1  
2613  5059  1  1  
2614  5062  3  1  
2615  5064  2  1  
2616  5066  2  1  
2617  5067  1  1  
2618  5068  1  1  
2619  5069  1  1  
2620  5070  1  1  
2621  5071  1  1  
2622  5075  4  1  
2623  5077  2  1  
2624  5079  2  1  
2625  5081  2  1  
2626  5083  2  1  
2627  5084  1  1  
2628  5085  1  1  
2629  5086  1  1  
2630  5089  3  1  
2631  5092  3  1  
2632  5093  1  1  
2633  5094  1  1  
2634  5096  2  1  
2635  5098  2  1  
2636  5099  1  1  
2637  5100  1  1  
2638  5102  2  1  
2639  5104  2  1  
2640  5105  1  1  
2641  5106  1  1  
2642  5109  3  1  
2643  5110  1  1  
2644  5113  3  1  
2645  5116  3  1  
2646  5117  1  1  
2647  5118  1  1  
2648  5121  3  1  
2649  5122  1  1  
2650  5125  3  1  
2651  5128  3  1  
2652  5129  1  1  
2653  5130  1  1  
2654  5133  3  1  
2655  5136  3  1  
2656  5137  1  1  
2657  5138  1  1  
2658  5141  3  1  
2659  5142  1  1  
2660  5145  3  1  
2661  5148  3  1  
2662  5149  1  1  
2663  5150  1  1  
2664  5153  3  1  
2665  5156  3  1  
2666  5157  1  1  
2667  5158  1  1  
2668  5161  3  1  
2669  5162  1  1  
2670  5165  3  1  
2671  5168  3  1  
2672  5169  1  1  
2673  5170  1  1  
