Timestep  Iteration  resNorm(0)  
149  1  0.0000222458734489  
149  2  0.0000000062491086  
150  1  0.0000220752607060  
150  2  0.0000000061765478  
151  1  0.0000219067038871  
151  2  0.0000000061044577  
152  1  0.0000217401631460  
152  2  0.0000000060341827  
153  1  0.0000215756043057  
153  2  0.0000000059653405  
154  1  0.0000214129910074  
154  2  0.0000000058967754  
155  1  0.0000212522885345  
155  2  0.0000000058310556  
156  1  0.0000210934686159  
156  2  0.0000000057648166  
157  1  0.0000204098438519  
157  2  0.0000000959482211  
158  1  0.0000205082223095  
158  2  0.0000000814946257  
159  1  0.0000201180036230  
159  2  0.0000000171020811  
160  1  0.0000200802842413  
160  2  0.0000000085306584  
161  1  0.0000199359792569  
161  2  0.0000000062082653  
162  1  0.0000197984992981  
162  2  0.0000000054579734  
163  1  0.0000196631091197  
163  2  0.0000000052339620  
164  1  0.0000195292161097  
164  2  0.0000000049526038  
165  1  0.0000193963803362  
165  2  0.0000000048582706  
166  1  0.0000192649654348  
166  2  0.0000000047897091  
167  1  0.0000191347908796  
167  2  0.0000000047025427  
168  1  0.0000190058572405  
168  2  0.0000000046943578  
169  1  0.0000188781244774  
169  2  0.0000000046149034  
170  1  0.0000187516303035  
170  2  0.0000000045936043  
171  1  0.0000186262913377  
171  2  0.0000000045316323  
172  1  0.0000185021519493  
172  2  0.0000000044777796  
173  1  0.0000183791178329  
173  2  0.0000000044450085  
174  1  0.0000182572188512  
174  2  0.0000000044018842  
175  1  0.0000181364234825  
175  2  0.0000000043648987  
176  1  0.0000180167149365  
176  2  0.0000000043339316  
177  1  0.0000178980967751  
177  2  0.0000000042941632  
178  1  0.0000177805466707  
178  2  0.0000000042576652  
179  1  0.0000176640596805  
179  2  0.0000000042196389  
180  1  0.0000175486258736  
180  2  0.0000000041827272  
181  1  0.0000174342380656  
181  2  0.0000000041491981  
182  1  0.0000173208918461  
182  2  0.0000000041128777  
183  1  0.0000172085694537  
183  2  0.0000000040760165  
184  1  0.0000170972629928  
184  2  0.0000000040404807  
185  1  0.0000169869586590  
185  2  0.0000000040089635  
186  1  0.0000168776519229  
186  2  0.0000000039759613  
187  1  0.0000167693299598  
187  2  0.0000000039407007  
188  1  0.0000166619751110  
188  2  0.0000000039082581  
189  1  0.0000165555841712  
189  2  0.0000000038744156  
190  1  0.0000164501402432  
190  2  0.0000000038424543  
191  1  0.0000163456336291  
191  2  0.0000000038110355  
192  1  0.0000162420577514  
192  2  0.0000000037799579  
193  1  0.0000161394012503  
193  2  0.0000000037476680  
194  1  0.0000160376557137  
194  2  0.0000000037163865  
195  1  0.0000159368100268  
195  2  0.0000000036859177  
196  1  0.0000158368565797  
196  2  0.0000000036558954  
197  1  0.0000157377872991  
197  2  0.0000000036265705  
198  1  0.0000156395902168  
198  2  0.0000000035958581  
199  1  0.0000155422391041  
199  2  0.0000000035672372  
200  1  0.0000154457025858  
200  2  0.0000000035417036  
201  1  0.0000153500477321  
201  2  0.0000000035088130  
202  1  0.0000152552196954  
202  2  0.0000000034803861  
203  1  0.0000151612223631  
203  2  0.0000000034544260  
204  1  0.0000150680543486  
204  2  0.0000000034258796  
205  1  0.0000149756892950  
205  2  0.0000000033971029  
206  1  0.0000148841228036  
206  2  0.0000000033717063  
207  1  0.0000147933483099  
207  2  0.0000000033452680  
208  1  0.0000147033536452  
208  2  0.0000000033180927  
209  1  0.0000146141294446  
209  2  0.0000000032920854  
210  1  0.0000145256676431  
210  2  0.0000000032659737  
211  1  0.0000144379586484  
211  2  0.0000000032406648  
212  1  0.0000143509938653  
212  2  0.0000000032169144  
213  1  0.0000142647693133  
213  2  0.0000000031905643  
214  1  0.0000141792691937  
214  2  0.0000000031661056  
215  1  0.0000140944896530  
215  2  0.0000000031422834  
216  1  0.0000140104239074  
216  2  0.0000000031177809  
217  1  0.0000139270600429  
217  2  0.0000000030943870  
218  1  0.0000138443922482  
218  2  0.0000000030717741  
219  1  0.0000137624152596  
219  2  0.0000000030476832  
220  1  0.0000136811175168  
220  2  0.0000000030244065  
221  1  0.0000136004934859  
221  2  0.0000000030024774  
222  1  0.0000135205362575  
222  2  0.0000000029800459  
223  1  0.0000134412378886  
223  2  0.0000000029575093  
224  1  0.0000133625896380  
224  2  0.0000000029355751  
225  1  0.0000132845864556  
225  2  0.0000000029133658  
226  1  0.0000132072197304  
226  2  0.0000000028927913  
227  1  0.0000131304835188  
227  2  0.0000000028726690  
228  1  0.0000130543743542  
228  2  0.0000000028505281  
229  1  0.0000129788765618  
229  2  0.0000000028303000  
230  1  0.0000129039908372  
230  2  0.0000000028098919  
231  1  0.0000128297085811  
231  2  0.0000000027889435  
232  1  0.0000127560201951  
232  2  0.0000000027695008  
233  1  0.0000126829229627  
233  2  0.0000000027503479  
234  1  0.0000126104091584  
234  2  0.0000000027302818  
235  1  0.0000125384717385  
235  2  0.0000000027107222  
236  1  0.0000124671035819  
236  2  0.0000000026919658  
237  1  0.0000123963001061  
237  2  0.0000000026737812  
238  1  0.0000123260555954  
238  2  0.0000000026555807  
239  1  0.0000122563643321  
239  2  0.0000000026360597  
240  1  0.0000121872199950  
240  2  0.0000000026171284  
241  1  0.0000121186145382  
241  2  0.0000000025999421  
242  1  0.0000120505484050  
242  2  0.0000000025823845  
243  1  0.0000119830119593  
243  2  0.0000000025639836  
244  1  0.0000119159978845  
244  2  0.0000000025474980  
245  1  0.0000118495049983  
245  2  0.0000000025301570  
246  1  0.0000117835263252  
246  2  0.0000000025124844  
247  1  0.0000117180555983  
247  2  0.0000000024960158  
248  1  0.0000116530887566  
248  2  0.0000000024797551  
249  1  0.0000115886221002  
249  2  0.0000000024627852  
250  1  0.0000115246479874  
250  2  0.0000000024457681  
251  1  0.0000114611590143  
251  2  0.0000000024299840  
252  1  0.0000113981534020  
252  2  0.0000000024142352  
253  1  0.0000113356216904  
253  2  0.0000000023985301  
254  1  0.0000112735641405  
254  2  0.0000000023829721  
255  1  0.0000112119754654  
255  2  0.0000000023669713  
256  1  0.0000111508475113  
256  2  0.0000000023524123  
257  1  0.0000110901828478  
257  2  0.0000000023367876  
258  1  0.0000110299715553  
258  2  0.0000000023218907  
259  1  0.0000109702114223  
259  2  0.0000000023074204  
260  1  0.0000109108987591  
260  2  0.0000000022927419  
261  1  0.0000108520284060  
261  2  0.0000000022781654  
262  1  0.0000107935961602  
262  2  0.0000000022636069  
263  1  0.0000107355975162  
263  2  0.0000000022497343  
264  1  0.0000106780286540  
264  2  0.0000000022359231  
265  1  0.0000106208842775  
265  2  0.0000000022216113  
266  1  0.0000105641601837  
266  2  0.0000000022080706  
267  1  0.0000105078528461  
267  2  0.0000000021947651  
268  1  0.0000104519585281  
268  2  0.0000000021814398  
269  1  0.0000103964740800  
269  2  0.0000000021676852  
270  1  0.0000103413938240  
270  2  0.0000000021545457  
271  1  0.0000102854515368  
271  2  0.0000000030501203  
272  1  0.0000102280506808  
272  2  0.0000000047208133  
273  1  0.0000101726876555  
273  2  0.0000000022009727  
274  1  0.0000101169934583  
274  2  0.0000000021777594  
275  1  0.0000100625152442  
275  2  0.0000000021430138  
276  1  0.0000100086945658  
276  2  0.0000000021840105  
277  1  0.0000099555079623  
277  2  0.0000000020859360  
278  1  0.0000099027092430  
278  2  0.0000000020640494  
279  1  0.0000098502868521  
279  2  0.0000000020473269  
280  1  0.0000097984633556  
280  2  0.0000000020342844  
281  1  0.0000097470430969  
281  2  0.0000000020277305  
282  1  0.0000096960618233  
282  2  0.0000000020126536  
283  1  0.0000096454800385  
283  2  0.0000000047641628  
284  1  0.0000095943310719  
284  2  0.0000000073788171  
285  1  0.0000095463143218  
285  2  0.0000000083166886  
286  1  0.0000094949712249  
286  2  0.0000000091589255  
287  1  0.0000094477375019  
287  2  0.0000000088374889  
288  1  0.0000093972086729  
288  2  0.0000000090075102  
289  1  0.0000093506843791  
289  2  0.0000000086832257  
290  1  0.0000093009719624  
290  2  0.0000000089499402  
291  1  0.0000092550662184  
291  2  0.0000000085888578  
292  1  0.0000092060929069  
292  2  0.0000000088920404  
293  1  0.0000091608831945  
293  2  0.0000000086036271  
294  1  0.0000091125449314  
294  2  0.0000000088191478  
295  1  0.0000090680181228  
295  2  0.0000000086652988  
296  1  0.0000090203162875  
296  2  0.0000000088356853  
297  1  0.0000089764180872  
297  2  0.0000000084803941  
298  1  0.0000089294005495  
298  2  0.0000000087634775  
299  1  0.0000088861544195  
299  2  0.0000000084366854  
300  1  0.0000088397798358  
300  2  0.0000000059671284  
301  1  0.0000087965304788  
301  2  0.0000000023386658  
302  1  0.0000087521083893  
302  2  0.0000000018587245  
303  1  0.0000087084519635  
303  2  0.0000000018132909  
304  1  0.0000086650545038  
304  2  0.0000000017882559  
305  1  0.0000086219160237  
305  2  0.0000000017802768  
306  1  0.0000085790821321  
306  2  0.0000000017842319  
307  1  0.0000085365167103  
307  2  0.0000000018044693  
308  1  0.0000084943359833  
308  2  0.0000000017640037  
309  1  0.0000084523636933  
309  2  0.0000000017360418  
310  1  0.0000084106768334  
310  2  0.0000000017291473  
311  1  0.0000083692999337  
311  2  0.0000000017206423  
312  1  0.0000083281986809  
312  2  0.0000000017095747  
313  1  0.0000082873708944  
313  2  0.0000000017001289  
314  1  0.0000082467230843  
314  2  0.0000000016979334  
315  1  0.0000082062570132  
315  2  0.0000000017102439  
316  1  0.0000081660074502  
316  2  0.0000000016924473  
317  1  0.0000081259655125  
317  2  0.0000000016773467  
318  1  0.0000080861684586  
318  2  0.0000000016731206  
319  1  0.0000080466230558  
319  2  0.0000000016591810  
320  1  0.0000080073295778  
320  2  0.0000000016578373  
321  1  0.0000079683007605  
321  2  0.0000000016412011  
322  1  0.0000079295179034  
322  2  0.0000000016323742  
323  1  0.0000078909826809  
323  2  0.0000000016247327  
324  1  0.0000078527133661  
324  2  0.0000000016145745  
325  1  0.0000078146917014  
325  2  0.0000000016074358  
326  1  0.0000077769256973  
326  2  0.0000000015992817  
327  1  0.0000077394119307  
327  2  0.0000000015914949  
328  1  0.0000077021486025  
328  2  0.0000000015826573  
329  1  0.0000076651324682  
329  2  0.0000000015759656  
330  1  0.0000076283654534  
330  2  0.0000000015689825  
331  1  0.0000075918463437  
331  2  0.0000000015607683  
332  1  0.0000075555683754  
332  2  0.0000000015532004  
333  1  0.0000075195335576  
333  2  0.0000000015462967  
334  1  0.0000074837383391  
334  2  0.0000000015784924  
335  1  0.0000074482360288  
335  2  0.0000000015433045  
336  1  0.0000074129056082  
336  2  0.0000000015328164  
337  1  0.0000073778046374  
337  2  0.0000000015206901  
338  1  0.0000073429621552  
338  2  0.0000000015119924  
339  1  0.0000073083406112  
339  2  0.0000000015027383  
340  1  0.0000072739449520  
340  2  0.0000000014977137  
341  1  0.0000072397759603  
341  2  0.0000000014921069  
342  1  0.0000072058421864  
342  2  0.0000000014832587  
343  1  0.0000071721238184  
343  2  0.0000000014774033  
344  1  0.0000071386312588  
344  2  0.0000000014708356  
345  1  0.0000071053617009  
345  2  0.0000000014635706  
346  1  0.0000070723091391  
346  2  0.0000000014577823  
347  1  0.0000070394749312  
347  2  0.0000000014511426  
348  1  0.0000070068571456  
348  2  0.0000000014450169  
349  1  0.0000069744550304  
349  2  0.0000000014388918  
350  1  0.0000069422616443  
350  2  0.0000000014484138  
351  1  0.0000069102298565  
351  2  0.0000000014435619  
352  1  0.0000068784892108  
352  2  0.0000000014279783  
353  1  0.0000068469153071  
353  2  0.0000000014153495  
354  1  0.0000068155288839  
354  2  0.0000000014093585  
355  1  0.0000067843665830  
355  2  0.0000000014039174  
356  1  0.0000067533941339  
356  2  0.0000000013972771  
357  1  0.0000067226243682  
357  2  0.0000000013903313  
358  1  0.0000066920467472  
358  2  0.0000000013848790  
359  1  0.0000066616688099  
359  2  0.0000000013800964  
360  1  0.0000066314845150  
360  2  0.0000000013745498  
361  1  0.0000066014928052  
361  2  0.0000000013680326  
362  1  0.0000065716926747  
362  2  0.0000000013621832  
363  1  0.0000065420824866  
363  2  0.0000000013571144  
364  1  0.0000065126637766  
364  2  0.0000000013517888  
365  1  0.0000064834317036  
365  2  0.0000000013460396  
366  1  0.0000064543879360  
366  2  0.0000000013407870  
367  1  0.0000064255289237  
367  2  0.0000000013352375  
368  1  0.0000063968541054  
368  2  0.0000000013346093  
369  1  0.0000063683616953  
369  2  0.0000000013270282  
370  1  0.0000063400537951  
370  2  0.0000000013204215  
371  1  0.0000063119253903  
371  2  0.0000000013150282  
372  1  0.0000062839776695  
372  2  0.0000000013084909  
373  1  0.0000062562095441  
373  2  0.0000000013034449  
374  1  0.0000062286146628  
374  2  0.0000000013007464  
375  1  0.0000062011988150  
375  2  0.0000000012952327  
376  1  0.0000061739617519  
376  2  0.0000000012885250  
377  1  0.0000061468950071  
377  2  0.0000000012841533  
378  1  0.0000061200054419  
378  2  0.0000000012788621  
379  1  0.0000060932896176  
379  2  0.0000000012738250  
380  1  0.0000060667461168  
380  2  0.0000000012692563  
381  1  0.0000060403730360  
381  2  0.0000000012645456  
382  1  0.0000060141700521  
382  2  0.0000000012599031  
383  1  0.0000059881359306  
383  2  0.0000000012552559  
384  1  0.0000059622701494  
384  2  0.0000000012502877  
385  1  0.0000059365698448  
385  2  0.0000000012459304  
386  1  0.0000059110362251  
386  2  0.0000000012412350  
387  1  0.0000058856503051  
387  2  0.0000000012373724  
388  1  0.0000058603622988  
388  2  0.0000000012437712  
389  1  0.0000058351977864  
389  2  0.0000000012439127  
390  1  0.0000058101403257  
390  2  0.0000000012326944  
391  1  0.0000057851598199  
391  2  0.0000000012322969  
392  1  0.0000057603286737  
392  2  0.0000000012261587  
393  1  0.0000057356362540  
393  2  0.0000000012205837  
394  1  0.0000057110774704  
394  2  0.0000000012135165  
395  1  0.0000056866591615  
395  2  0.0000000012095816  
396  1  0.0000056623900753  
396  2  0.0000000012042723  
397  1  0.0000056382735033  
397  2  0.0000000011991283  
398  1  0.0000056143028569  
398  2  0.0000000011953331  
399  1  0.0000055904851538  
399  2  0.0000000011905658  
400  1  0.0000055668185834  
400  2  0.0000000011854039  
401  1  0.0000055432978520  
401  2  0.0000000011818325  
402  1  0.0000055199295348  
402  2  0.0000000011777602  
403  1  0.0000054967087895  
403  2  0.0000000011734046  
404  1  0.0000054736322762  
404  2  0.0000000011693412  
405  1  0.0000054507061441  
405  2  0.0000000011649958  
406  1  0.0000054279223033  
406  2  0.0000000011611535  
407  1  0.0000054052848907  
407  2  0.0000000011570259  
408  1  0.0000053827939210  
408  2  0.0000000011527759  
409  1  0.0000053604459580  
409  2  0.0000000011487933  
410  1  0.0000053382410672  
410  2  0.0000000011453614  
411  1  0.0000053161799297  
411  2  0.0000000011416020  
412  1  0.0000052942614205  
412  2  0.0000000011373091  
413  1  0.0000052724841249  
413  2  0.0000000011340471  
414  1  0.0000052508287202  
414  2  0.0000000011291366  
415  1  0.0000052289987100  
415  2  0.0000000012366757  
416  1  0.0000052069254113  
416  2  0.0000000014118185  
417  1  0.0000051849344186  
417  2  0.0000000012078662  
418  1  0.0000051628990478  
418  2  0.0000000011688348  
419  1  0.0000051410883914  
419  2  0.0000000011400588  
420  1  0.0000051194641815  
420  2  0.0000000011290432  
421  1  0.0000050980709125  
421  2  0.0000000011156886  
422  1  0.0000050768528049  
422  2  0.0000000011118999  
423  1  0.0000050558471460  
423  2  0.0000000011027775  
424  1  0.0000050350079303  
424  2  0.0000000010984081  
425  1  0.0000050143594735  
425  2  0.0000000010958326  
426  1  0.0000049938833200  
426  2  0.0000000010908734  
427  1  0.0000049735705089  
427  2  0.0000000010879527  
428  1  0.0000049533965353  
428  2  0.0000000010912707  
429  1  0.0000049333966858  
429  2  0.0000000010783496  
430  1  0.0000049135097773  
430  2  0.0000000010748453  
431  1  0.0000048937829637  
431  2  0.0000000010714817  
432  1  0.0000048742157711  
432  2  0.0000000010698981  
433  1  0.0000048547951249  
433  2  0.0000000010660280  
434  1  0.0000048355162949  
434  2  0.0000000010627974  
435  1  0.0000048163832454  
435  2  0.0000000010595511  
436  1  0.0000047973913233  
436  2  0.0000000010557657  
437  1  0.0000047785379793  
437  2  0.0000000010516667  
438  1  0.0000047598188997  
438  2  0.0000000010490256  
439  1  0.0000047412385299  
439  2  0.0000000010461263  
440  1  0.0000047227892622  
440  2  0.0000000010430884  
441  1  0.0000047044717418  
441  2  0.0000000010393726  
442  1  0.0000046862778869  
442  2  0.0000000010373469  
443  1  0.0000046681926452  
443  2  0.0000000010361119  
444  1  0.0000046502268625  
444  2  0.0000000010312844  
445  1  0.0000046323987413  
445  2  0.0000000010288512  
446  1  0.0000046146797022  
446  2  0.0000000010233489  
447  1  0.0000045970881045  
447  2  0.0000000010233338  
448  1  0.0000045796335625  
448  2  0.0000000010187972  
449  1  0.0000045622869341  
449  2  0.0000000010161704  
450  1  0.0000045450697502  
450  2  0.0000000010134532  
451  1  0.0000045279714810  
451  2  0.0000000010102792  
452  1  0.0000045109921000  
452  2  0.0000000010065582  
453  1  0.0000044941291517  
453  2  0.0000000010039272  
454  1  0.0000044773855426  
454  2  0.0000000010016643  
455  1  0.0000044607564086  
455  2  0.0000000009988949  
456  1  0.0000044442430608  
456  2  0.0000000009957987  
457  1  0.0000044278433580  
457  2  0.0000000009932472  
458  1  0.0000044115570241  
458  2  0.0000000009904403  
459  1  0.0000043953843509  
459  2  0.0000000009879001  
460  1  0.0000043793158219  
460  2  0.0000000009892899  
461  1  0.0000043633460106  
461  2  0.0000000009833952  
462  1  0.0000043474873178  
462  2  0.0000000009813514  
463  1  0.0000043317436158  
463  2  0.0000000009783523  
464  1  0.0000043161022099  
464  2  0.0000000009755355  
465  1  0.0000043005770241  
465  2  0.0000000009715926  
466  1  0.0000042851522666  
466  2  0.0000000009690731  
467  1  0.0000042698370423  
467  2  0.0000000009672070  
468  1  0.0000042546301857  
468  2  0.0000000009649376  
469  1  0.0000042395259363  
469  2  0.0000000009616193  
470  1  0.0000042245255128  
470  2  0.0000000009588514  
471  1  0.0000042096300327  
471  2  0.0000000009575974  
472  1  0.0000041948392611  
472  2  0.0000000009549521  
473  1  0.0000041801499066  
473  2  0.0000000009514798  
474  1  0.0000041655630215  
474  2  0.0000000009491361  
475  1  0.0000041510752970  
475  2  0.0000000009465895  
476  1  0.0000041366875670  
476  2  0.0000000009449344  
477  1  0.0000041224016860  
477  2  0.0000000009425153  
478  1  0.0000041082132439  
478  2  0.0000000009395005  
479  1  0.0000040941208081  
479  2  0.0000000009375694  
480  1  0.0000040801255196  
480  2  0.0000000009351328  
481  1  0.0000040662193257  
481  2  0.0000000009351722  
482  1  0.0000040524031766  
482  2  0.0000000009336655  
483  1  0.0000040386934986  
483  2  0.0000000009288329  
484  1  0.0000040250555508  
484  2  0.0000000009270026  
485  1  0.0000040115176609  
485  2  0.0000000009240656  
486  1  0.0000039980694511  
486  2  0.0000000009216704  
487  1  0.0000039847053946  
487  2  0.0000000009193772  
488  1  0.0000039714329844  
488  2  0.0000000009168768  
489  1  0.0000039582484513  
489  2  0.0000000009153118  
490  1  0.0000039451505351  
490  2  0.0000000009131203  
491  1  0.0000039321442364  
491  2  0.0000000009108316  
492  1  0.0000039192217987  
492  2  0.0000000009096002  
493  1  0.0000039063874245  
493  2  0.0000000009068662  
494  1  0.0000038936445660  
